Date,Temperature,Fuel_Price
9/23/2011,56.96,3.648
9/30/2011,61.4,3.623
10/7/2011,54.4,3.592
10/14/2011,47.69,3.567
10/21/2011,47.27,3.579
10/28/2011,41.89,3.567
11/4/2011,37.52,3.538
11/11/2011,27.61,3.513
11/18/2011,32.93,3.489
11/25/2011,32.81,3.445
12/2/2011,26.47,3.389
12/9/2011,17.56,3.341
12/16/2011,21.07,3.282
12/23/2011,18.76,3.186
12/30/2011,26.73,3.119
1/6/2012,27.64,3.08
1/13/2012,20.28,3.056
1/20/2012,27.26,3.047
1/27/2012,29.99,3.058
2/3/2012,26.26,3.077
2/10/2012,23.63,3.116
2/17/2012,30.76,3.119
2/24/2012,30.01,3.145
3/2/2012,26.28,3.242
3/9/2012,32.02,3.38
3/16/2012,43.69,3.529
3/23/2012,40.69,3.671
3/30/2012,45.29,3.734
4/6/2012,43.92,3.793
4/13/2012,46.94,3.833
4/20/2012,47.69,3.845
4/27/2012,59.11,3.842
5/4/2012,48.86,3.831
5/11/2012,49.96,3.809
5/18/2012,59.67,3.808
5/25/2012,55.69,3.801
6/1/2012,54.13,3.788
6/8/2012,60.51,3.776
6/15/2012,56.67,3.756
6/22/2012,62.9,3.737
6/29/2012,71.14,3.681
7/6/2012,68.91,3.63
7/13/2012,72.94,3.595
7/20/2012,70.59,3.556
7/27/2012,74.2,3.537
8/3/2012,72.94,3.512
8/10/2012,73.29,3.509
8/17/2012,70.98,3.545
8/24/2012,68.89,3.582
8/31/2012,68.07,3.624
9/7/2012,61.99,3.689
9/14/2012,59.64,3.749
9/21/2012,58.43,3.821
9/28/2012,57.77,3.821
10/5/2012,52.81,3.815
10/12/2012,44.82,3.797
10/19/2012,48.16,3.781
10/26/2012,39.94,3.755
11/2/2012,42.44,3.702
11/9/2012,42.61,3.663
11/16/2012,28.61,3.612
11/23/2012,39.65,3.562
11/30/2012,33.56,3.524
12/7/2012,38.92,3.456
12/14/2012,29.89,3.379
12/21/2012,23.83,3.263
12/28/2012,23.98,3.147
1/4/2013,2.45,3.066
1/11/2013,16.27,2.982
1/18/2013,0.25,2.914
1/25/2013,11.15,2.927
2/1/2013,28.23,3.029
2/8/2013,26.01,3.192
2/15/2013,23.29,3.323
2/22/2013,25.32,3.459
3/1/2013,20.33,3.521
3/8/2013,30.08,3.526
3/15/2013,35.68,3.518
3/22/2013,34.72,3.518
3/29/2013,33.64,3.518
4/5/2013,48.5,3.547
4/12/2013,41.34,3.576
4/19/2013,36.22,3.559
4/26/2013,42.46,3.541
5/3/2013,48.09,3.535
5/10/2013,54.74,3.543
5/17/2013,63.32,3.609
5/24/2013,52.33,3.72
5/31/2013,53.72,3.773
6/7/2013,59.66,3.779
6/14/2013,66.68,3.771
6/21/2013,60.76,3.74
6/28/2013,65.44,3.726
7/5/2013,75.91,3.696
7/12/2013,70.58,3.666
7/19/2013,71.65,3.665
7/26/2013,71.41,3.669
2/5/2010,21.33,2.788
2/12/2010,26.41,2.771
2/19/2010,30.91,2.747
2/26/2010,35.42,2.753
3/5/2010,37.17,2.766
3/12/2010,42.39,2.805
3/19/2010,45.42,2.834
3/26/2010,47.55,2.831
4/2/2010,45.63,2.826
4/9/2010,59.91,2.849
4/16/2010,50.26,2.885
4/23/2010,50.3,2.895
4/30/2010,51.12,2.935
5/7/2010,65.64,2.981
5/14/2010,49.9,2.983
5/21/2010,60.27,2.961
5/28/2010,69.12,2.906
6/4/2010,70.28,2.857
6/11/2010,64.08,2.83
6/18/2010,65.96,2.805
6/25/2010,74.04,2.81
7/2/2010,71.22,2.815
7/9/2010,79.75,2.806
7/16/2010,76.9,2.796
7/23/2010,75.71,2.784
7/30/2010,75.79,2.792
8/6/2010,73.67,2.792
8/13/2010,74.19,2.81
8/20/2010,71.76,2.796
8/27/2010,67.05,2.77
9/3/2010,75.42,2.735
9/10/2010,67.09,2.717
9/17/2010,60.94,2.716
9/24/2010,64.82,2.718
10/1/2010,67.76,2.717
10/8/2010,54.73,2.776
10/15/2010,52.02,2.878
10/22/2010,47.12,2.919
10/29/2010,55.85,2.938
11/5/2010,42.05,2.938
11/12/2010,43.17,2.961
11/19/2010,45.26,3.03
11/26/2010,40.81,3.07
12/3/2010,37.09,3.065
12/10/2010,25.64,3.132
12/17/2010,27.4,3.139
12/24/2010,28.16,3.15
12/31/2010,26.1,3.177
1/7/2011,30.1,3.193
1/14/2011,22.69,3.215
1/21/2011,22.55,3.232
1/28/2011,14.84,3.243
2/4/2011,20.79,3.24
2/11/2011,24.3,3.255
2/18/2011,31.59,3.263
2/25/2011,26.15,3.281
3/4/2011,28.49,3.437
3/11/2011,38.4,3.6
3/18/2011,41.12,3.634
3/25/2011,36.65,3.624
4/1/2011,35.06,3.638
4/8/2011,43.32,3.72
4/15/2011,49.91,3.823
4/22/2011,45.99,3.919
4/29/2011,58.82,3.988
5/6/2011,54.17,4.078
5/13/2011,58.48,4.095
5/20/2011,57.55,4.101
5/27/2011,64.6,4.034
6/3/2011,70.9,3.973
6/10/2011,69.49,3.924
6/17/2011,63.23,3.873
6/24/2011,67.41,3.851
7/1/2011,69.75,3.815
7/8/2011,73.12,3.784
7/15/2011,74.36,3.827
7/22/2011,78.68,3.882
7/29/2011,73.85,3.898
8/5/2011,74.58,3.903
8/12/2011,73.57,3.88
8/19/2011,69.24,3.82
8/26/2011,70.32,3.796
9/2/2011,68.23,3.784
9/9/2011,68.11,3.809
9/16/2011,66.23,3.809
9/23/2011,60.44,3.758
9/30/2011,69.01,3.684
10/7/2011,54.65,3.633
10/14/2011,60.26,3.583
10/21/2011,55.83,3.618
10/28/2011,45.61,3.604
11/4/2011,38.29,3.586
11/11/2011,45.69,3.57
11/18/2011,47.88,3.571
11/25/2011,41.97,3.536
12/2/2011,46.25,3.501
12/9/2011,42.36,3.47
12/16/2011,35.52,3.445
12/23/2011,35.78,3.413
12/30/2011,32.36,3.402
1/6/2012,31.27,3.439
1/13/2012,35.25,3.523
1/20/2012,24.2,3.542
1/27/2012,30.44,3.568
2/3/2012,37.62,3.633
2/10/2012,32.83,3.655
2/17/2012,32.87,3.703
2/24/2012,36.34,3.751
3/2/2012,33.59,3.827
3/9/2012,38.1,3.876
3/16/2012,45.84,3.867
3/23/2012,58.06,3.889
3/30/2012,45.35,3.921
4/6/2012,43.8,3.957
4/13/2012,47.75,4.025
4/20/2012,60.88,4.046
4/27/2012,50.43,4.023
5/4/2012,49.66,3.991
5/11/2012,57.44,3.947
5/18/2012,62.31,3.899
5/25/2012,65.48,3.85
6/1/2012,71.42,3.798
6/8/2012,59.1,3.746
6/15/2012,66.58,3.683
6/22/2012,70.92,3.629
6/29/2012,70.17,3.577
7/6/2012,76.08,3.538
7/13/2012,75.09,3.561
7/20/2012,77.43,3.61
7/27/2012,72.97,3.701
8/3/2012,72.67,3.698
8/10/2012,75.7,3.772
8/17/2012,73.25,3.84
8/24/2012,68.52,3.874
8/31/2012,70.09,3.884
9/7/2012,71.85,3.921
9/14/2012,64.45,3.988
9/21/2012,60.23,4.056
9/28/2012,58.24,4.018
10/5/2012,59.68,4.027
10/12/2012,50.97,4.029
10/19/2012,51.96,4
10/26/2012,56.09,3.917
11/2/2012,53.32,3.817
11/9/2012,37.39,3.792
11/16/2012,43.74,3.754
11/23/2012,36.33,3.727
11/30/2012,34.72,3.713
12/7/2012,37.27,3.679
12/14/2012,37.44,3.639
12/21/2012,37.44,3.574
12/28/2012,31.33,3.56
1/4/2013,23.66,3.577
1/11/2013,31.74,3.595
1/18/2013,35.16,3.593
1/25/2013,21.29,3.579
2/1/2013,29.18,3.608
2/8/2013,24.59,3.755
2/15/2013,29.52,3.807
2/22/2013,27.2,3.866
3/1/2013,35.8,3.885
3/8/2013,33.61,3.868
3/15/2013,38.75,3.843
3/22/2013,30.43,3.819
3/29/2013,39.18,3.796
4/5/2013,40.65,3.772
4/12/2013,47.92,3.723
4/19/2013,49.59,3.678
4/26/2013,47.98,3.626
5/3/2013,55.96,3.601
5/10/2013,58.74,3.603
5/17/2013,56.18,3.63
5/24/2013,63.17,3.654
5/31/2013,60.42,3.668
6/7/2013,66.55,3.66
6/14/2013,62.06,3.667
6/21/2013,65.92,3.673
6/28/2013,75.07,3.673
7/5/2013,77.15,3.643
7/12/2013,77.34,3.645
7/19/2013,80.48,3.803
7/26/2013,73.31,3.879
2/5/2010,20.96,2.954
2/12/2010,23.22,2.94
2/19/2010,28.57,2.909
2/26/2010,30.33,2.91
3/5/2010,32.92,2.919
3/12/2010,39.06,2.938
3/19/2010,43.74,2.96
3/26/2010,39.07,2.963
4/2/2010,45.26,2.957
4/9/2010,55.66,2.992
4/16/2010,49.67,3.01
4/23/2010,46.87,3.021
4/30/2010,49.89,3.042
5/7/2010,62.54,3.095
5/14/2010,46.53,3.112
5/21/2010,57.53,3.096
5/28/2010,68.85,3.046
6/4/2010,68.88,3.006
6/11/2010,61.64,2.972
6/18/2010,66.25,2.942
6/25/2010,72.3,2.958
7/2/2010,66.25,2.958
7/9/2010,78.22,2.94
7/16/2010,74.6,2.933
7/23/2010,74.68,2.924
7/30/2010,72.83,2.932
8/6/2010,74.2,2.942
8/13/2010,72.71,2.923
8/20/2010,72.22,2.913
8/27/2010,66.4,2.885
9/3/2010,74.69,2.86
9/10/2010,63.36,2.837
9/17/2010,58.68,2.846
9/24/2010,63.43,2.837
10/1/2010,59.91,2.84
10/8/2010,53.74,2.903
10/15/2010,51.32,2.999
10/22/2010,48.45,3.049
10/29/2010,56.11,3.055
11/5/2010,41.78,3.049
11/12/2010,40.3,3.065
11/19/2010,44.22,3.138
11/26/2010,42.62,3.186
12/3/2010,36.64,3.2
12/10/2010,25.12,3.255
12/17/2010,26.83,3.301
12/24/2010,26.05,3.309
12/31/2010,28.65,3.336
1/7/2011,31.34,3.351
1/14/2011,21.68,3.367
1/21/2011,22.8,3.391
1/28/2011,20.66,3.402
2/4/2011,21.02,3.4
2/11/2011,21.79,3.416
2/18/2011,34.74,3.42
2/25/2011,23.24,3.452
3/4/2011,29.28,3.605
3/11/2011,35.59,3.752
3/18/2011,40.32,3.796
3/25/2011,33.26,3.789
4/1/2011,30.68,3.811
4/8/2011,41.26,3.895
4/15/2011,48.67,3.981
4/22/2011,41.66,4.061
4/29/2011,54.23,4.117
5/6/2011,50.43,4.192
5/13/2011,54.2,4.211
5/20/2011,52.8,4.202
5/27/2011,63.2,4.134
6/3/2011,66.01,4.069
6/10/2011,68.26,4.025
6/17/2011,64.02,3.989
6/24/2011,68.4,3.964
7/1/2011,67.64,3.916
7/8/2011,73.2,3.886
7/15/2011,73.7,3.915
7/22/2011,79.37,3.972
7/29/2011,74.86,4.004
8/5/2011,73.84,4.02
8/12/2011,70.92,3.995
8/19/2011,71.14,3.942
8/26/2011,69.34,3.906
9/2/2011,69.27,3.879
9/9/2011,68.28,3.93
9/16/2011,62.76,3.937
9/23/2011,61.32,3.899
9/30/2011,64.99,3.858
10/7/2011,53.1,3.775
10/14/2011,61.86,3.744
10/21/2011,52.05,3.757
10/28/2011,46.49,3.757
11/4/2011,44.97,3.738
11/11/2011,48.22,3.719
11/18/2011,48.21,3.717
11/25/2011,42.75,3.689
12/2/2011,45.67,3.666
12/9/2011,40.18,3.627
12/16/2011,37.07,3.611
12/23/2011,36.09,3.587
12/30/2011,31.65,3.566
1/6/2012,31.84,3.585
1/13/2012,37.08,3.666
1/20/2012,23.44,3.705
1/27/2012,32.41,3.737
2/3/2012,36.22,3.796
2/10/2012,32.61,3.826
2/17/2012,30.95,3.874
2/24/2012,33.91,3.917
3/2/2012,34.83,3.983
3/9/2012,38.15,4.021
3/16/2012,48.2,4.021
3/23/2012,56.72,4.054
3/30/2012,43.47,4.098
4/6/2012,40.23,4.143
4/13/2012,44.42,4.187
4/20/2012,55.2,4.17
4/27/2012,42.45,4.163
5/4/2012,50.76,4.124
5/11/2012,55.33,4.055
5/18/2012,58.81,4.029
5/25/2012,67.79,3.979
6/1/2012,68.18,3.915
6/8/2012,60.19,3.871
6/15/2012,68.19,3.786
6/22/2012,75.83,3.722
6/29/2012,69.92,3.667
7/6/2012,76.07,3.646
7/13/2012,73.17,3.689
7/20/2012,76.17,3.732
7/27/2012,74.43,3.82
8/3/2012,73.41,3.819
8/10/2012,74.45,3.863
8/17/2012,69.83,3.963
8/24/2012,66.66,3.997
8/31/2012,71.85,4.026
9/7/2012,72.2,4.076
9/14/2012,65.08,4.088
9/21/2012,60.62,4.203
9/28/2012,56.81,4.158
10/5/2012,59.86,4.151
10/12/2012,48.29,4.186
10/19/2012,53.44,4.153
10/26/2012,56.49,4.071
11/2/2012,46.81,3.97
11/9/2012,36.61,3.947
11/16/2012,45.1,3.942
11/23/2012,40.84,3.978
11/30/2012,34.69,3.966
12/7/2012,43.1,3.92
12/14/2012,37.84,3.869
12/21/2012,40.4,3.816
12/28/2012,29.58,3.785
1/4/2013,25.22,3.794
1/11/2013,34.91,3.802
1/18/2013,37.22,3.798
1/25/2013,20.04,3.78
2/1/2013,31.51,3.806
2/8/2013,22.82,3.945
2/15/2013,30.73,4.006
2/22/2013,24.1,4.045
3/1/2013,33.74,4.079
3/8/2013,29.44,4.045
3/15/2013,38.92,4.029
3/22/2013,28.07,3.999
3/29/2013,36.39,3.983
4/5/2013,36.94,3.954
4/12/2013,43.78,3.914
4/19/2013,51.88,3.876
4/26/2013,47.33,3.806
5/3/2013,59.08,3.775
5/10/2013,59.31,3.762
5/17/2013,52.54,3.79
5/24/2013,62.35,3.793
5/31/2013,62.2,3.808
6/7/2013,62.27,3.792
6/14/2013,62.27,3.795
6/21/2013,63.62,3.793
6/28/2013,74.7,3.8
7/5/2013,69.81,3.778
7/12/2013,74.12,3.791
7/19/2013,79.15,3.913
7/26/2013,68.96,3.951
2/5/2010,25.92,2.784
2/12/2010,22.12,2.773
2/19/2010,25.43,2.745
2/26/2010,32.32,2.754
3/5/2010,31.75,2.777
3/12/2010,43.82,2.818
3/19/2010,47.32,2.844
3/26/2010,50.49,2.854
4/2/2010,51,2.85
4/9/2010,65.1,2.869
4/16/2010,55.43,2.899
4/23/2010,50.65,2.902
4/30/2010,54.75,2.921
5/7/2010,66.74,2.966
5/14/2010,55.91,2.982
5/21/2010,60.38,2.958
5/28/2010,70.97,2.899
6/4/2010,72.52,2.847
6/11/2010,67.32,2.809
6/18/2010,72.62,2.78
6/25/2010,75.17,2.808
7/2/2010,70.1,2.815
7/9/2010,78.09,2.793
7/16/2010,75.14,2.783
7/23/2010,77.75,2.771
7/30/2010,76.03,2.781
8/6/2010,74.57,2.784
8/13/2010,75.98,2.805
8/20/2010,75.34,2.779
8/27/2010,70.51,2.755
9/3/2010,75.5,2.715
9/10/2010,65.02,2.699
9/17/2010,65.28,2.706
9/24/2010,69.37,2.713
10/1/2010,61.08,2.707
10/8/2010,51.5,2.764
10/15/2010,59.17,2.868
10/22/2010,50.52,2.917
10/29/2010,57.56,2.921
11/5/2010,42.78,2.917
11/12/2010,42.38,2.931
11/19/2010,45.88,3
11/26/2010,46.66,3.039
12/3/2010,35.47,3.046
12/10/2010,24.27,3.109
12/17/2010,24.07,3.14
12/24/2010,25.17,3.141
12/31/2010,28.85,3.179
1/7/2011,31.43,3.193
1/14/2011,20.39,3.205
1/21/2011,27.43,3.229
1/28/2011,23.21,3.237
2/4/2011,28.58,3.231
2/11/2011,25.38,3.239
2/18/2011,42.95,3.245
2/25/2011,33.2,3.274
3/4/2011,37.33,3.433
3/11/2011,39.53,3.582
3/18/2011,44.8,3.631
3/25/2011,44.83,3.625
4/1/2011,32.43,3.638
4/8/2011,47.09,3.72
4/15/2011,55,3.821
4/22/2011,52.56,3.892
4/29/2011,62.97,3.962
5/6/2011,53.41,4.046
5/13/2011,62.26,4.066
5/20/2011,59.01,4.062
5/27/2011,69.12,3.985
6/3/2011,73.51,3.922
6/10/2011,73.64,3.881
6/17/2011,66.41,3.842
6/24/2011,72.4,3.804
7/1/2011,69.66,3.748
7/8/2011,74.69,3.711
7/15/2011,74.88,3.76
7/22/2011,78.89,3.811
7/29/2011,77.47,3.829
8/5/2011,77.8,3.842
8/12/2011,73.52,3.812
8/19/2011,71.25,3.747
8/26/2011,70.15,3.704
9/2/2011,70.82,3.703
9/9/2011,68.74,3.738
9/16/2011,64.02,3.742
9/23/2011,62.15,3.711
9/30/2011,63.44,3.645
10/7/2011,52.42,3.583
10/14/2011,62.54,3.541
10/21/2011,53.69,3.57
10/28/2011,49.36,3.569
11/4/2011,43.88,3.551
11/11/2011,47.27,3.53
11/18/2011,49.3,3.53
11/25/2011,46.38,3.492
12/2/2011,46.32,3.452
12/9/2011,41.64,3.415
12/16/2011,37.16,3.413
12/23/2011,40.19,3.389
12/30/2011,36.35,3.389
1/6/2012,33.42,3.422
1/13/2012,37.79,3.513
1/20/2012,27.65,3.533
1/27/2012,37.19,3.567
2/3/2012,39.93,3.617
2/10/2012,33.47,3.64
2/17/2012,31.11,3.695
2/24/2012,39.79,3.739
3/2/2012,39.98,3.816
3/9/2012,41.14,3.848
3/16/2012,53.73,3.862
3/23/2012,66.11,3.9
3/30/2012,51.52,3.953
4/6/2012,50.06,3.996
4/13/2012,45.68,4.044
4/20/2012,60.11,4.027
4/27/2012,47.64,4.004
5/4/2012,62.74,3.951
5/11/2012,63.19,3.889
5/18/2012,60.99,3.848
5/25/2012,70.04,3.798
6/1/2012,73.67,3.742
6/8/2012,62.01,3.689
6/15/2012,71.51,3.62
6/22/2012,76.51,3.564
6/29/2012,74.15,3.506
7/6/2012,79.2,3.475
7/13/2012,78.27,3.523
7/20/2012,76.04,3.567
7/27/2012,74.6,3.647
8/3/2012,74.73,3.654
8/10/2012,75.4,3.722
8/17/2012,69.57,3.807
8/24/2012,68.27,3.834
8/31/2012,72.66,3.867
9/7/2012,76.36,3.911
9/14/2012,64.84,3.948
9/21/2012,60.94,4.038
9/28/2012,58.65,3.997
10/5/2012,60.77,3.985
10/12/2012,47.2,4
10/19/2012,56.26,3.969
10/26/2012,60.04,3.882
11/2/2012,42.33,3.787
11/9/2012,37.58,3.771
11/16/2012,45.38,3.75
11/23/2012,44.26,3.748
11/30/2012,34.99,3.729
12/7/2012,48.4,3.688
12/14/2012,41.26,3.637
12/21/2012,43.49,3.577
12/28/2012,30.97,3.563
1/4/2013,26.12,3.592
1/11/2013,34.73,3.611
1/18/2013,40.46,3.605
1/25/2013,22.34,3.583
2/1/2013,35.43,3.615
2/8/2013,25.38,3.753
2/15/2013,34.8,3.814
2/22/2013,25.65,3.859
3/1/2013,34.88,3.89
3/8/2013,31.28,3.86
3/15/2013,41.02,3.834
3/22/2013,33.76,3.8
3/29/2013,35.89,3.784
4/5/2013,39.5,3.763
4/12/2013,61.38,3.724
4/19/2013,59.07,3.676
4/26/2013,48.64,3.615
5/3/2013,60.12,3.592
5/10/2013,61.35,3.583
5/17/2013,57.93,3.614
5/24/2013,67.35,3.627
5/31/2013,62.24,3.646
6/7/2013,67.08,3.633
6/14/2013,67.83,3.632
6/21/2013,68.35,3.626
6/28/2013,74.02,3.639
7/5/2013,72.97,3.614
7/12/2013,72.59,3.614
7/19/2013,77.5,3.737
7/26/2013,69.49,3.804
2/5/2010,39.05,2.572
2/12/2010,37.77,2.548
2/19/2010,39.75,2.514
2/26/2010,45.31,2.561
3/5/2010,48.61,2.625
3/12/2010,57.1,2.667
3/19/2010,54.68,2.72
3/26/2010,51.66,2.732
4/2/2010,64.12,2.719
4/9/2010,65.74,2.77
4/16/2010,67.87,2.808
4/23/2010,64.21,2.795
4/30/2010,66.93,2.78
5/7/2010,70.87,2.835
5/14/2010,73.08,2.854
5/21/2010,74.24,2.826
5/28/2010,80.94,2.759
6/4/2010,82.68,2.705
6/11/2010,83.51,2.668
6/18/2010,86.18,2.637
6/25/2010,87.01,2.653
7/2/2010,82.29,2.669
7/9/2010,81.67,2.642
7/16/2010,85.61,2.623
7/23/2010,87.17,2.608
7/30/2010,83.59,2.64
8/6/2010,90.3,2.627
8/13/2010,89.65,2.692
8/20/2010,89.58,2.664
8/27/2010,86.2,2.619
9/3/2010,82.57,2.577
9/10/2010,79.3,2.565
9/17/2010,83.03,2.582
9/24/2010,80.79,2.624
10/1/2010,70.28,2.603
10/8/2010,65.76,2.633
10/15/2010,68.61,2.72
10/22/2010,70.72,2.725
10/29/2010,67.51,2.716
11/5/2010,58.71,2.689
11/12/2010,60.95,2.728
11/19/2010,51.71,2.771
11/26/2010,62.96,2.735
12/3/2010,50.43,2.708
12/10/2010,46.35,2.843
12/17/2010,48.63,2.869
12/24/2010,51.29,2.886
12/31/2010,47.19,2.943
1/7/2011,44.24,2.976
1/14/2011,34.14,2.983
1/21/2011,42.72,3.016
1/28/2011,44.04,3.01
2/4/2011,36.33,2.989
2/11/2011,34.61,3.022
2/18/2011,59.87,3.045
2/25/2011,61.27,3.065
3/4/2011,59.52,3.288
3/11/2011,54.69,3.459
3/18/2011,63.26,3.488
3/25/2011,70.33,3.473
4/1/2011,56.36,3.524
4/8/2011,68.62,3.622
4/15/2011,71.01,3.743
4/22/2011,70.79,3.807
4/29/2011,70.19,3.81
5/6/2011,61.87,3.906
5/13/2011,75.04,3.899
5/20/2011,68.36,3.907
5/27/2011,76.86,3.786
6/3/2011,83.82,3.699
6/10/2011,84.71,3.648
6/17/2011,87.54,3.637
6/24/2011,85.72,3.594
7/1/2011,87.57,3.524
7/8/2011,89.16,3.48
7/15/2011,91.05,3.575
7/22/2011,90.27,3.651
7/29/2011,91.56,3.682
8/5/2011,94.22,3.684
8/12/2011,92.32,3.638
8/19/2011,90.11,3.554
8/26/2011,92.07,3.523
9/2/2011,91.94,3.533
9/9/2011,78.87,3.546
9/16/2011,80.62,3.526
9/23/2011,75.68,3.467
9/30/2011,78.91,3.355
10/7/2011,71.64,3.285
10/14/2011,69.79,3.274
10/21/2011,65.16,3.353
10/28/2011,65.46,3.372
11/4/2011,56.01,3.332
11/11/2011,59.8,3.297
11/18/2011,61.9,3.308
11/25/2011,56.43,3.236
12/2/2011,48.72,3.172
12/9/2011,41.44,3.158
12/16/2011,50.56,3.159
12/23/2011,46.54,3.112
12/30/2011,45.16,3.129
1/6/2012,48.1,3.157
1/13/2012,45,3.261
1/20/2012,52.21,3.268
1/27/2012,50.79,3.29
2/3/2012,55.83,3.36
2/10/2012,46.52,3.409
2/17/2012,45.03,3.51
2/24/2012,54.81,3.555
3/2/2012,59.3,3.63
3/9/2012,57.16,3.669
3/16/2012,63.39,3.734
3/23/2012,62.96,3.787
3/30/2012,67.87,3.845
4/6/2012,69.02,3.891
4/13/2012,69.03,3.891
4/20/2012,66.97,3.877
4/27/2012,69.21,3.814
5/4/2012,77.53,3.749
5/11/2012,74.14,3.688
5/18/2012,72.42,3.63
5/25/2012,79.49,3.561
6/1/2012,79.24,3.501
6/8/2012,79.47,3.452
6/15/2012,81.51,3.393
6/22/2012,81.78,3.346
6/29/2012,88.05,3.286
7/6/2012,85.26,3.227
7/13/2012,82.51,3.256
7/20/2012,84.25,3.311
7/27/2012,88.09,3.407
8/3/2012,91.57,3.417
8/10/2012,89.57,3.494
8/17/2012,85.55,3.571
8/24/2012,77.72,3.62
8/31/2012,83.58,3.638
9/7/2012,88.4,3.73
9/14/2012,76.1,3.717
9/21/2012,71.54,3.721
9/28/2012,80.38,3.666
10/5/2012,70.28,3.617
10/12/2012,61.53,3.601
10/19/2012,68.52,3.594
10/26/2012,70.5,3.506
11/2/2012,56.96,3.386
11/9/2012,63.81,3.314
11/16/2012,54.06,3.252
11/23/2012,58.85,3.211
11/30/2012,53.59,3.207
12/7/2012,64.28,3.198
12/14/2012,47.55,3.168
12/21/2012,55.81,3.098
12/28/2012,41.89,3.108
1/4/2013,39.19,3.161
1/11/2013,47.52,3.243
1/18/2013,41.19,3.237
1/25/2013,52.38,3.227
2/1/2013,55.38,3.244
2/8/2013,57.87,3.417
2/15/2013,50.02,3.475
2/22/2013,49.09,3.597
3/1/2013,46.28,3.711
3/8/2013,52.76,3.658
3/15/2013,56.28,3.622
3/22/2013,61.41,3.611
3/29/2013,51.35,3.606
4/5/2013,58.8,3.583
4/12/2013,61.27,3.529
4/19/2013,67.52,3.451
4/26/2013,58.66,3.417
5/3/2013,65.51,3.386
5/10/2013,65.62,3.392
5/17/2013,71.98,3.454
5/24/2013,77.24,3.494
5/31/2013,77.81,3.466
6/7/2013,77.38,3.439
6/14/2013,81.91,3.431
6/21/2013,82.27,3.479
6/28/2013,86.8,3.495
7/5/2013,81.2,3.422
7/12/2013,87.3,3.4
7/19/2013,79.15,3.556
7/26/2013,85,3.62
2/5/2010,24.36,2.788
2/12/2010,28.14,2.771
2/19/2010,31.96,2.747
2/26/2010,35.98,2.753
3/5/2010,36.82,2.766
3/12/2010,43.43,2.805
3/19/2010,46.03,2.834
3/26/2010,48.56,2.831
4/2/2010,44.96,2.826
4/9/2010,57.06,2.849
4/16/2010,51.14,2.885
4/23/2010,51.04,2.895
4/30/2010,50.96,2.935
5/7/2010,63.81,2.981
5/14/2010,50.99,2.983
5/21/2010,59.99,2.961
5/28/2010,65.64,2.906
6/4/2010,69.49,2.857
6/11/2010,65.01,2.83
6/18/2010,67.13,2.805
6/25/2010,74.37,2.81
7/2/2010,72.88,2.815
7/9/2010,79.22,2.806
7/16/2010,76.3,2.796
7/23/2010,76.91,2.784
7/30/2010,76.35,2.792
8/6/2010,74.37,2.792
8/13/2010,74.75,2.81
8/20/2010,73.21,2.796
8/27/2010,68.99,2.77
9/3/2010,75.85,2.735
9/10/2010,68.6,2.717
9/17/2010,62.49,2.716
9/24/2010,65.14,2.718
10/1/2010,69.31,2.717
10/8/2010,56.32,2.776
10/15/2010,55.23,2.878
10/22/2010,50.24,2.919
10/29/2010,57.73,2.938
11/5/2010,44.34,2.938
11/12/2010,44.42,2.961
11/19/2010,48.62,3.03
11/26/2010,44.61,3.07
12/3/2010,39.42,3.065
12/10/2010,28.43,3.132
12/17/2010,30.46,3.139
12/24/2010,29.76,3.15
12/31/2010,28.49,3.177
1/7/2011,32.56,3.193
1/14/2011,24.76,3.215
1/21/2011,26.8,3.232
1/28/2011,20.61,3.243
2/4/2011,26.39,3.24
2/11/2011,28.89,3.255
2/18/2011,35.34,3.263
2/25/2011,30.23,3.281
3/4/2011,33.52,3.437
3/11/2011,41.42,3.6
3/18/2011,43.38,3.634
3/25/2011,38.77,3.624
4/1/2011,36.04,3.638
4/8/2011,44.42,3.72
4/15/2011,48.88,3.823
4/22/2011,47.76,3.919
4/29/2011,57.2,3.988
5/6/2011,53.63,4.078
5/13/2011,57.71,4.095
5/20/2011,58.56,4.101
5/27/2011,62.59,4.034
6/3/2011,70.09,3.973
6/10/2011,69.53,3.924
6/17/2011,63.97,3.873
6/24/2011,68.53,3.851
7/1/2011,70.8,3.815
7/8/2011,74.22,3.784
7/15/2011,75.2,3.827
7/22/2011,77.79,3.882
7/29/2011,75.32,3.898
8/5/2011,75.33,3.903
8/12/2011,74.69,3.88
8/19/2011,71.3,3.82
8/26/2011,72.22,3.796
9/2/2011,69.16,3.784
9/9/2011,69.14,3.809
9/16/2011,68.08,3.809
9/23/2011,62.36,3.758
9/30/2011,69.78,3.684
10/7/2011,56.44,3.633
10/14/2011,62.63,3.583
10/21/2011,59.3,3.618
10/28/2011,49.31,3.604
11/4/2011,42.81,3.586
11/11/2011,47.8,3.57
11/18/2011,50.62,3.571
11/25/2011,46.28,3.536
12/2/2011,49.11,3.501
12/9/2011,45.35,3.47
12/16/2011,39.11,3.445
12/23/2011,39.83,3.413
12/30/2011,36.28,3.402
1/6/2012,34.61,3.439
1/13/2012,39,3.523
1/20/2012,29.16,3.542
1/27/2012,35.68,3.568
2/3/2012,40.58,3.633
2/10/2012,35.68,3.655
2/17/2012,36.25,3.703
2/24/2012,39,3.751
